incident_date,letter_date,school,cases_count,no_case_count,incident_text,school_level,school_name_long,state_school_id,lea_name,lea_id,level,grades,ward,charter_status,phone,address
2021-09-03,2021-09-06,Lafayette,2,False," A letter to the Lafayette community was sent on September 6, 2021, notifying them of two positive COVID-19 cases in the building on September 3, 2021.",Elementary,Lafayette Elementary School,261.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,4,DCPS,(202) 282-0116,"5701 Broad Branch Rd. NW, WASHINGTON, DC 20015"
2021-09-03,2021-09-10,Lafayette,1,True,"A letter to the Lafayette community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Elementary,Lafayette Elementary School,261.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,4,DCPS,(202) 282-0116,"5701 Broad Branch Rd. NW, WASHINGTON, DC 20015"
2021-09-03,2021-09-09,MacFarland,1,True,"A letter to the MacFarland community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Middle,MacFarland Middle School,420.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-6033,"4400 Iowa Ave. NW, WASHINGTON, DC 20011"
2021-09-03,2021-09-08,McKinley,1,True,"A letter to the McKinley community was sent on September 8, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Unknown,,,,,,,Unk,,,
2021-09-03,2021-09-09,Oyster-Adams,1,True,"A letter to the Oyster-Adams community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",PK-8,Oyster-Adams Bilingual School,292.0,District of Columbia Public Schools,1.0,K-8,PK4 - 8,3,DCPS,(202) 671-6130,"2801 Calvert St. NW and 2020 19th St. NW, WASHINGTON, DC 20008"
2021-09-03,2021-09-08,Patterson,1,True," A letter to the Patterson community was sent on September 8, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Elementary,Patterson Elementary School,294.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-5280,"4399 South Capitol Terr. SW, WASHINGTON, DC 20032"
2021-09-03,2021-09-08,Powell,1,False,"A letter to the Powell community was sent on September 8, 2021, notifying them of two positive COVID-19 cases in the building on September 2, and September 3, respectively.",Elementary,Powell Elementary School,300.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6270,"1350 Upshur St. NW, WASHINGTON, DC 20011"
2021-09-03,2021-09-12,Roosevelt,2,False,"A letter to the Roosevelt community was sent on September 12, 2021, notifying them of two positive COVID-19 cases in the building on September 3, 2021.",High,Roosevelt High School,459.0,District of Columbia Public Schools,1.0,High,9 - 12,4,DCPS,(202) 576-6130,"4301 13th St. NW, WASHINGTON, DC 20011"
2021-09-03,2021-09-12,School Without Walls,1,True,"A letter to the School Without Walls at Francis-Stevens community was sent on September 12, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",PK-8,School Without Walls High School,466.0,District of Columbia Public Schools,1.0,High,9 - 12,2,DCPS,(202) 645-9690,"2130 G St. NW, WASHINGTON, DC 20037"
2021-09-03,2021-09-10,Smothers,1,True,"A letter to the Smothers community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Elementary,Smothers Elementary School,322.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-3600,"1300 44th St. NE, WASHINGTON, DC 20019"
2021-09-03,2021-09-06,Stanton,1,True," A letter to the Stanton community was sent on September 6, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Elementary,Stanton Elementary School,319.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 671-6180,"2701 Naylor Rd. SE, WASHINGTON, DC 20020"
2021-09-03,2021-09-10,Stanton,1,True,"A letter to the Stanton community was sent on September 10, 2021, notifying them of positive COVID-19 cases in the building on September 3 and September 10, 2021.",Elementary,Stanton Elementary School,319.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 671-6180,"2701 Naylor Rd. SE, WASHINGTON, DC 20020"
2021-09-03,2021-09-08,Stevens,1,True,"A letter to the Stevens community was sent on September 8, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",PK,Thaddeus Stevens Early Learning Center,1142.0,District of Columbia Public Schools,1.0,Elementary,PK3 - PK4,2,DCPS,(202) 698-0677,"1050 21st Street NW, WASHINGTON, DC 20036"
2021-09-03,2021-09-07,Stuart-Hobson,2,False,"A letter to the Stuart-Hobson community was sent on September 7, 2021, notifying them of two positive COVID-19 cases in the building on September 3, 2021. ",Middle,Stuart-Hobson Middle School (Capitol Hill Cluster),428.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 671-6010,"410 E St. NE, WASHINGTON, DC 20002"
2021-09-03,2021-09-11,Takoma,1,True,"A letter to the Takoma community was sent on September 11, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Elementary,Takoma Elementary School,324.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6050,"7010 Piney Branch Rd. NW, WASHINGTON, DC 20012"
2021-09-03,2021-09-08,Tubman,1,True,"A letter to the Tubman community was sent on September 8, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021. ",Elementary,Tubman Elementary School,328.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 673-7285,"3101 13th St. NW, WASHINGTON, DC 20010"
2021-09-03,2021-09-06,Van Ness,1,True," A letter to the Van Ness Elementary School community was sent on September 6, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",Elementary,Van Ness Elementary School,331.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 727-4314,"1150 5th St SE, WASHINGTON, DC 20003"
2021-09-03,2021-09-12,Walker-Jones,1,True,"A letter to the Walker-Jones community was sent on September 12, 2021, notifying them of a positive COVID-19 case in the building on September 3, 2021.",PK-8,Walker-Jones Education Campus,332.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,6,DCPS,(202) 939-5934,"1125 New Jersey Ave. NW, WASHINGTON, DC 20001"
2021-09-07,2021-09-10,Anacostia,1,True,"A letter to the Anacostia community was sent on September 10, 2021, notifying them of positive COVID-19 cases in the building on September 7 and September 8, 2021.",High,Anacostia High School,450.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 698-2155,"1601 16th St. SE, WASHINGTON, DC 20020"
2021-09-07,2021-09-09,Bancroft,1,True,"A letter to the Bancroft community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Elementary,Bancroft Elementary School,204.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 673-7280,"1755 Newton St. NW, WASHINGTON, DC 20010"
2021-09-07,2021-09-10,Harris,1,True,"A letter to the CW Harris community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Unknown,C.W. Harris Elementary School,247.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 645-3188,"301 53rd St. SE, WASHINGTON, DC 20019"
2021-09-07,2021-09-14,Capitol Hill Montessori,1,True,"A letter to the Capitol Hill Montessori community was sent on September 14, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021. ",Elementary,Capitol Hill Montessori School @ Logan,360.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,6,DCPS,(202) 698-4467,"215 G St NE, WASHINGTON, DC 20002"
2021-09-07,2021-09-13,Dunbar,1,True,"A letter to the Dunbar community was sent on September 13, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-09-07,2021-09-15,Dunbar,1,False,"A letter to the Dunbar community was sent on September 15, 2021, notifying them of two positive COVID-19 cases in the building on September 7 and September 9, 2021, respectively. ",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-09-07,2021-09-12,Eastern,1,True,"A letter to the Eastern community was sent on September 12, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",High,Eastern High School,457.0,District of Columbia Public Schools,1.0,High,9 - 12,6,DCPS,(202) 698-4500,"1700 East Capitol St. NE, WASHINGTON, DC 20003"
2021-09-07,2021-09-12,Johnson,1,True,"A letter to the Johnson community was sent on September 12, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Middle,Johnson Middle School,416.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 939-3140,"1400 Bruce Pl. SE, WASHINGTON, DC 20020"
2021-09-07,2021-09-14,Johnson,1,True,"A letter to the Johnson community was sent on September 14, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Middle,Johnson Middle School,416.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 939-3140,"1400 Bruce Pl. SE, WASHINGTON, DC 20020"
2021-09-07,2021-09-16,Moten,1,True,"A letter to the Moten community was sent on September 16, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Elementary,Moten Elementary School,285.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 698-1111,"1565 Morris Rd. SE, WASHINGTON, DC 20020"
2021-09-07,2021-09-10,Nalle,1,True,"A letter to the Nalle community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Elementary,Nalle Elementary School,288.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6280,"219 50th St. SE, WASHINGTON, DC 20019"
2021-09-07,2021-09-10,Stevens,1,True,"A letter to the Stevens community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",PK,Thaddeus Stevens Early Learning Center,1142.0,District of Columbia Public Schools,1.0,Elementary,PK3 - PK4,2,DCPS,(202) 698-0677,"1050 21st Street NW, WASHINGTON, DC 20036"
2021-09-07,2021-09-10,Truesdell,2,False,"A letter to the Truesdell community was sent on September 10, 2021, notifying them of two positive COVID-19 cases in the building on September 7, 2021. ",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-07,2021-09-10,Tyler,1,True,"A letter to the Tyler community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",Elementary,Tyler Elementary School,330.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 939-4810,"1001 G St. SE, WASHINGTON, DC 20003"
2021-09-07,2021-09-09,Wilson,1,True,"A letter to the Wilson community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",High,J.O. Wilson Elementary School,339.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-4733,"660 K St. NE, WASHINGTON, DC 20002"
2021-09-07,2021-09-09,Wilson,1,True,"A letter to the Wilson community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 7, 2021.",High,Woodrow Wilson High School,463.0,District of Columbia Public Schools,1.0,High,9 - 12,3,DCPS,(202) 282-0120,"3950 Chesapeake St. NW, WASHINGTON, DC 20016"
2021-09-08,2021-09-10,Anacostia,1,True,"A letter to the Anacostia community was sent on September 10, 2021, notifying them of positive COVID-19 cases in the building on September 7 and September 8, 2021.",High,Anacostia High School,450.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 698-2155,"1601 16th St. SE, WASHINGTON, DC 20020"
2021-09-08,2021-09-12,Anacostia,1,False,"A letter to the Anacostia community was sent on September 12, 2021, notifying them of two positive COVID-19 cases in the building on September 3 and September 8, 2021, respectively.",High,Anacostia High School,450.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 698-2155,"1601 16th St. SE, WASHINGTON, DC 20020"
2021-09-08,2021-09-13,Boone,1,True,"A letter to the Boone community was sent on September 13, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",Elementary,Lawrence E. Boone Elementary School,291.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 671-6240,"2200 Minnesota Ave. SE, WASHINGTON, DC 20020"
2021-09-08,2021-09-09,Brent,1,True,"A letter to the Brent community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",Elementary,Brent Elementary School,212.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-3363,"301 North Carolina Ave. SE, WASHINGTON, DC 20003"
2021-09-08,2021-09-12,CHEC,1,True,"A letter to the CHEC community was sent on September 12, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",6-12,Columbia Heights Education Campus,442.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 939-7700,"3101 16th St. NW, WASHINGTON, DC 20010"
2021-09-08,2021-09-10,Eliot-Hine,1,True,"A letter to the Eliot-Hine community was sent on September 10, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",Middle,Eliot-Hine Middle School,407.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 939-5380,"1830 Constitution Ave. NE, WASHINGTON, DC 20002"
2021-09-08,2021-09-13,Excel,1,True,"A letter to the Excel-Academy community was sent on September 13, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",PK-8,Excel Academy,318.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,8,DCPS,(202) 373-0097,"2501 Martin Luther King, Jr. Ave. SE, WASHINGTON, DC 20020"
2021-09-08,2021-09-09,Janney,1,True,"A letter to the Janney community was sent on September 9, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",Elementary,Janney Elementary School,254.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 282-0110,"4130 Albemarle St. NW, WASHINGTON, DC 20016"
2021-09-08,2021-09-13,Johnson,1,False,"A letter to the Johnson community was sent on September 13, 2021, notifying them of one positive COVID-19 case in the building on September 8 and two positive cases on September 9, 2021.",Middle,Johnson Middle School,416.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 939-3140,"1400 Bruce Pl. SE, WASHINGTON, DC 20020"
2021-09-08,2021-09-14,Key,1,True,"A letter to the Key community was sent on September 14, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",Elementary,Key Elementary School,272.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 729-3280,"5001 Dana Pl. NW, WASHINGTON, DC 20016"
2021-09-08,2021-09-14,MacFarland,1,True,"A letter to the MacFarland community was sent on September 14, 2021, notifying them of a positive COVID-19 case in the building on September 8, 2021.",Middle,MacFarland Middle School,420.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-6033,"4400 Iowa Ave. NW, WASHINGTON, DC 20011"
